population_group_id,population_group_name,measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,metric_id,metric_name,year,val,upper,lower
1,All Population,44,Population,4710,North Sumatra,1,Male,16,55-59 years,1,Number,1992,125782.98416371207,139256.0513497172,112022.13676641457
1,All Population,44,Population,4710,North Sumatra,2,Female,16,55-59 years,1,Number,1992,135383.10117564426,150107.89243856823,120474.60150672746
1,All Population,44,Population,4710,North Sumatra,1,Male,16,55-59 years,1,Number,1993,127577.21193667945,142165.86945498685,113029.84352834846
1,All Population,44,Population,4710,North Sumatra,2,Female,16,55-59 years,1,Number,1993,138236.27627855045,154202.52671204615,122569.87399067513
1,All Population,44,Population,4710,North Sumatra,1,Male,16,55-59 years,1,Number,1994,129682.62038351252,145521.65639300784,113517.98676564399
1,All Population,44,Population,4710,North Sumatra,2,Female,16,55-59 years,1,Number,1994,141168.59421201298,158518.27321418872,123373.49853908677
1,All Population,44,Population,4710,North Sumatra,1,Male,17,60-64 years,1,Number,1990,95575.38665841577,104321.77511608312,86685.76158722745
1,All Population,44,Population,4710,North Sumatra,2,Female,17,60-64 years,1,Number,1990,99078.81840421978,108152.65215107119,89848.79361363049
1,All Population,44,Population,4710,North Sumatra,1,Male,17,60-64 years,1,Number,1991,97734.0342235543,107105.35655046722,87756.5763608079
1,All Population,44,Population,4710,North Sumatra,2,Female,17,60-64 years,1,Number,1991,102314.71157346337,112123.49885921944,91931.6432996065
1,All Population,44,Population,4710,North Sumatra,1,Male,17,60-64 years,1,Number,1992,99529.17225624475,110231.5952598104,88608.76411450245
1,All Population,44,Population,4710,North Sumatra,2,Female,17,60-64 years,1,Number,1992,105663.28887379385,117154.02983023284,93989.90768121184
1,All Population,44,Population,4710,North Sumatra,1,Male,17,60-64 years,1,Number,1993,100397.6775170169,111939.78487681545,88966.24978412376
1,All Population,44,Population,4710,North Sumatra,2,Female,17,60-64 years,1,Number,1993,108258.39636161576,120824.24926189137,96047.36615553363
1,All Population,44,Population,4710,North Sumatra,1,Male,17,60-64 years,1,Number,1994,100278.42526745911,112558.99403035811,87657.95443506051
1,All Population,44,Population,4710,North Sumatra,2,Female,17,60-64 years,1,Number,1994,109935.91190504527,123493.19077004759,96114.15059179188
1,All Population,44,Population,4710,North Sumatra,1,Male,18,65-69 years,1,Number,1990,68765.81504090047,75040.27313134367,62364.67900259395
1,All Population,44,Population,4710,North Sumatra,2,Female,18,65-69 years,1,Number,1990,69298.48514292276,75696.31780006412,62839.236607083214
1,All Population,44,Population,4710,North Sumatra,1,Male,18,65-69 years,1,Number,1991,70336.37121627659,77016.19206777366,63180.49878186351
1,All Population,44,Population,4710,North Sumatra,2,Female,18,65-69 years,1,Number,1991,71855.92305522868,78729.72980347673,64583.21357942148
1,All Population,44,Population,4710,North Sumatra,1,Male,18,65-69 years,1,Number,1992,72047.04506460397,79839.9604121831,64133.56722977817
1,All Population,44,Population,4710,North Sumatra,2,Female,18,65-69 years,1,Number,1992,74723.04983260809,82861.12359014252,66454.94533829324
1,All Population,44,Population,4710,North Sumatra,1,Male,18,65-69 years,1,Number,1993,74061.78159201423,82589.01378331817,65643.43845855487
1,All Population,44,Population,4710,North Sumatra,2,Female,18,65-69 years,1,Number,1993,77937.86036097484,86959.74473030028,69163.31313306218
