population_group_id,population_group_name,measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,metric_id,metric_name,year,val,upper,lower
1,All Population,44,Population,4709,Aceh,2,Female,34,2-4 years,1,Number,2004,145821.4057459419,169166.79095540452,122885.7610899034
1,All Population,44,Population,4709,Aceh,1,Male,34,2-4 years,1,Number,2005,149215.54834603917,171302.424586327,128679.78325407006
1,All Population,44,Population,4709,Aceh,2,Female,34,2-4 years,1,Number,2005,141921.40366917907,162935.59001894642,122386.4021498755
1,All Population,44,Population,11,Indonesia,1,Male,235,95+ years,1,Number,2000,19858.97116199931,22563.637803073307,17155.02385854239
1,All Population,44,Population,11,Indonesia,2,Female,235,95+ years,1,Number,2000,44192.38322009145,50211.10713634623,38175.26005361262
1,All Population,44,Population,11,Indonesia,1,Male,235,95+ years,1,Number,2001,20304.53010101436,22794.267037335732,17820.704804746507
1,All Population,44,Population,11,Indonesia,2,Female,235,95+ years,1,Number,2001,46098.877059575876,51751.51104653183,40459.66470644705
1,All Population,44,Population,11,Indonesia,1,Male,235,95+ years,1,Number,2002,21429.07401903172,23893.958645102317,18910.8818253796
1,All Population,44,Population,11,Indonesia,2,Female,235,95+ years,1,Number,2002,48934.54872864899,54563.25749776449,43184.10899901194
1,All Population,44,Population,11,Indonesia,1,Male,235,95+ years,1,Number,2003,22557.805971104604,25023.122705459824,19952.47851038376
1,All Population,44,Population,11,Indonesia,2,Female,235,95+ years,1,Number,2003,51805.564491053425,57467.33519854651,45822.2494488203
1,All Population,44,Population,11,Indonesia,1,Male,235,95+ years,1,Number,2004,23640.803803231243,26238.304969337976,21163.938401431216
1,All Population,44,Population,11,Indonesia,2,Female,235,95+ years,1,Number,2004,54500.67648939104,60488.86419709705,48790.59822408189
1,All Population,44,Population,11,Indonesia,1,Male,235,95+ years,1,Number,2005,24698.329242853022,27198.072579305768,22274.825578129705
1,All Population,44,Population,11,Indonesia,2,Female,235,95+ years,1,Number,2005,57075.845720951926,62852.550841790835,51475.32432892552
1,All Population,44,Population,11,Indonesia,1,Male,238,12-23 months,1,Number,2000,2335290.713616608,2653342.5824070177,2017323.4344277147
1,All Population,44,Population,11,Indonesia,2,Female,238,12-23 months,1,Number,2000,2209587.271281029,2510519.12391452,1908735.4549812174
1,All Population,44,Population,11,Indonesia,1,Male,238,12-23 months,1,Number,2001,2348905.7954178173,2636928.098307699,2061567.3736871185
1,All Population,44,Population,11,Indonesia,2,Female,238,12-23 months,1,Number,2001,2222397.821991139,2494907.7454951103,1950534.9469987056
1,All Population,44,Population,11,Indonesia,1,Male,238,12-23 months,1,Number,2002,2369006.5979369897,2641502.177406668,2090617.8109862767
1,All Population,44,Population,11,Indonesia,2,Female,238,12-23 months,1,Number,2002,2241567.8384933257,2499404.742621307,1978154.747128653
1,All Population,44,Population,11,Indonesia,1,Male,238,12-23 months,1,Number,2003,2385478.6133373813,2646184.8341657873,2109966.3163413345
1,All Population,44,Population,11,Indonesia,2,Female,238,12-23 months,1,Number,2003,2257452.9242277117,2504167.3643752434,1996727.031722527
1,All Population,44,Population,11,Indonesia,1,Male,238,12-23 months,1,Number,2004,2390698.674598016,2653373.440090947,2140223.3150236662
1,All Population,44,Population,11,Indonesia,2,Female,238,12-23 months,1,Number,2004,2262593.331255364,2511192.6963733067,2025539.6681407497
