population_group_id,population_group_name,measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,metric_id,metric_name,year,val,upper,lower
1,All Population,44,Population,4711,West Sumatra,2,Female,7,10-14 years,1,Number,2021,227501.66096660815,251540.00833655716,203831.84315731167
1,All Population,44,Population,4711,West Sumatra,1,Male,7,10-14 years,1,Number,2022,232723.43302195432,260132.9371415003,206454.41416401576
1,All Population,44,Population,4711,West Sumatra,2,Female,7,10-14 years,1,Number,2022,224257.83294379726,250634.72930953364,198922.05216520812
1,All Population,44,Population,4711,West Sumatra,1,Male,7,10-14 years,1,Number,2023,226802.429385317,254623.37171965215,200934.16298373404
1,All Population,44,Population,4711,West Sumatra,2,Female,7,10-14 years,1,Number,2023,221454.08052525533,248709.4570037783,196268.50183049144
1,All Population,44,Population,4711,West Sumatra,1,Male,8,15-19 years,1,Number,2018,264821.2748544143,295775.4564905775,235503.67623490386
1,All Population,44,Population,4711,West Sumatra,2,Female,8,15-19 years,1,Number,2018,248646.2092986983,277697.45314828755,221155.89137904072
1,All Population,44,Population,4711,West Sumatra,1,Male,8,15-19 years,1,Number,2019,265071.2093515945,293837.64301168197,237744.74996334233
1,All Population,44,Population,4711,West Sumatra,2,Female,8,15-19 years,1,Number,2019,247971.3702846276,274890.8067238516,222394.43286538956
1,All Population,44,Population,4711,West Sumatra,1,Male,8,15-19 years,1,Number,2020,263954.9722747994,289078.3143969652,239956.61199578334
1,All Population,44,Population,4711,West Sumatra,2,Female,8,15-19 years,1,Number,2020,246292.05287121623,269756.4214989081,223905.08247414656
1,All Population,44,Population,4711,West Sumatra,1,Male,8,15-19 years,1,Number,2021,261502.94251542867,289169.0134873268,234323.17245243682
1,All Population,44,Population,4711,West Sumatra,2,Female,8,15-19 years,1,Number,2021,243532.38313469657,269303.1214711434,218212.54859487823
1,All Population,44,Population,4711,West Sumatra,1,Male,8,15-19 years,1,Number,2022,257870.57742061565,288222.3274025449,228760.5037844418
1,All Population,44,Population,4711,West Sumatra,2,Female,8,15-19 years,1,Number,2022,240021.94880477153,268278.0229189699,212926.25477028522
1,All Population,44,Population,4711,West Sumatra,1,Male,8,15-19 years,1,Number,2023,253366.88427131434,284142.40676083835,224225.40876472704
1,All Population,44,Population,4711,West Sumatra,2,Female,8,15-19 years,1,Number,2023,236220.67603612266,264935.4717820326,209041.27807389633
1,All Population,44,Population,4711,West Sumatra,1,Male,9,20-24 years,1,Number,2018,253079.71321513332,282684.17419470765,225054.52495039965
1,All Population,44,Population,4711,West Sumatra,2,Female,9,20-24 years,1,Number,2018,242427.9365755995,270773.02082968614,215649.48552424653
1,All Population,44,Population,4711,West Sumatra,1,Male,9,20-24 years,1,Number,2019,260040.2174424536,288280.4225562902,233216.85082039554
1,All Population,44,Population,4711,West Sumatra,2,Female,9,20-24 years,1,Number,2019,246563.1034162616,273343.76798497315,221113.11465343428
1,All Population,44,Population,4711,West Sumatra,1,Male,9,20-24 years,1,Number,2020,265776.5569239821,291115.7182714685,241658.03706462152
1,All Population,44,Population,4711,West Sumatra,2,Female,9,20-24 years,1,Number,2020,249661.8347006199,273505.4755938525,227022.23333991208
1,All Population,44,Population,4711,West Sumatra,1,Male,9,20-24 years,1,Number,2021,269988.972460653,298463.7189784086,241949.157813763
