location,sex,age,year,measure,source,value
Uganda,Male,30-34 years,2014,Prevalence,gbd,34531.3083179685
Uganda,Male,35-39 years,2014,Prevalence,gbd,28010.0621312967
Uganda,Male,40-44 years,2014,Prevalence,gbd,21878.7442702925
Uganda,Male,45-49 years,2014,Prevalence,gbd,14822.6130682945
Uganda,Male,50-54 years,2014,Prevalence,gbd,8728.30444871392
Uganda,Male,55-59 years,2014,Prevalence,gbd,4874.4179574891
Uganda,Male,60-64 years,2014,Prevalence,gbd,2778.26164858647
Uganda,Male,65-69 years,2014,Prevalence,gbd,1676.62445643894
Uganda,Male,70-74 years,2014,Prevalence,gbd,1002.85103536961
Uganda,Male,75-79 years,2014,Prevalence,gbd,532.285594056611
Uganda,Male,80-84 years,2014,Prevalence,gbd,213.975166290404
Uganda,Male,85-89 years,2014,Prevalence,gbd,69.4715597534713
Uganda,Male,90-94 years,2014,Prevalence,gbd,18.1356456437081
Uganda,Male,95+ years,2014,Prevalence,gbd,4.70914074322639
Uganda,Male,<1 year,2015,Prevalence,gbd,0
Uganda,Male,12-23 months,2015,Prevalence,gbd,528.920947110422
Uganda,Male,2-4 years,2015,Prevalence,gbd,6040.10299305035
Uganda,Male,5-9 years,2015,Prevalence,gbd,22763.6847864012
Uganda,Male,10-14 years,2015,Prevalence,gbd,29816.7084642292
Uganda,Male,15-19 years,2015,Prevalence,gbd,42030.1807072745
Uganda,Male,20-24 years,2015,Prevalence,gbd,45347.2179945104
Uganda,Male,25-29 years,2015,Prevalence,gbd,41789.8641450315
Uganda,Male,30-34 years,2015,Prevalence,gbd,35451.1857812903
Uganda,Male,35-39 years,2015,Prevalence,gbd,28748.2532179425
Uganda,Male,40-44 years,2015,Prevalence,gbd,22486.2700267899
Uganda,Male,45-49 years,2015,Prevalence,gbd,15400.2867132776
Uganda,Male,50-54 years,2015,Prevalence,gbd,9132.09499066816
Uganda,Male,55-59 years,2015,Prevalence,gbd,5127.20619206632
Uganda,Male,60-64 years,2015,Prevalence,gbd,3048.23020374934
Uganda,Male,65-69 years,2015,Prevalence,gbd,1588.20063006817
Uganda,Male,70-74 years,2015,Prevalence,gbd,1003.91577331014
Uganda,Male,75-79 years,2015,Prevalence,gbd,544.319091043772
Uganda,Male,80-84 years,2015,Prevalence,gbd,227.190634086085
Uganda,Male,85-89 years,2015,Prevalence,gbd,73.1743457591977
Uganda,Male,90-94 years,2015,Prevalence,gbd,18.9400809854516
Uganda,Male,95+ years,2015,Prevalence,gbd,4.98376583483132
Uganda,Male,<1 year,2016,Prevalence,gbd,0
Uganda,Male,12-23 months,2016,Prevalence,gbd,532.96735988899
Uganda,Male,2-4 years,2016,Prevalence,gbd,6097.87085571942
Uganda,Male,5-9 years,2016,Prevalence,gbd,22924.5546618817
Uganda,Male,10-14 years,2016,Prevalence,gbd,29841.837232734
Uganda,Male,15-19 years,2016,Prevalence,gbd,42217.2749078071
Uganda,Male,20-24 years,2016,Prevalence,gbd,46200.1326635979
Uganda,Male,25-29 years,2016,Prevalence,gbd,43055.3480667972
Uganda,Male,30-34 years,2016,Prevalence,gbd,36481.010688813
Uganda,Male,35-39 years,2016,Prevalence,gbd,29557.5420965424
Uganda,Male,40-44 years,2016,Prevalence,gbd,23114.4548560861
Uganda,Male,45-49 years,2016,Prevalence,gbd,15994.2501700886
Uganda,Male,50-54 years,2016,Prevalence,gbd,9541.01030934701
Uganda,Male,55-59 years,2016,Prevalence,gbd,5404.37280245781
Uganda,Male,60-64 years,2016,Prevalence,gbd,3091.14111350177
Uganda,Male,65-69 years,2016,Prevalence,gbd,1702.24305941429
Uganda,Male,70-74 years,2016,Prevalence,gbd,1001.06059610817
Uganda,Male,75-79 years,2016,Prevalence,gbd,554.432277499429
Uganda,Male,80-84 years,2016,Prevalence,gbd,240.647761054733
Uganda,Male,85-89 years,2016,Prevalence,gbd,77.2874979684987
Uganda,Male,90-94 years,2016,Prevalence,gbd,19.8958429673812
Uganda,Male,95+ years,2016,Prevalence,gbd,5.28418030609883
Uganda,Male,<1 year,2017,Prevalence,gbd,0
Uganda,Male,12-23 months,2017,Prevalence,gbd,535.607051809957
Uganda,Male,2-4 years,2017,Prevalence,gbd,6135.7633803085
Uganda,Male,5-9 years,2017,Prevalence,gbd,22930.3375375927
Uganda,Male,10-14 years,2017,Prevalence,gbd,29473.8110806004
Uganda,Male,15-19 years,2017,Prevalence,gbd,41930.4220804306
Uganda,Male,20-24 years,2017,Prevalence,gbd,46927.4815505483
Uganda,Male,25-29 years,2017,Prevalence,gbd,44264.7429237345
Uganda,Male,30-34 years,2017,Prevalence,gbd,37633.9850459166
Uganda,Male,35-39 years,2017,Prevalence,gbd,30414.1519715756
Uganda,Male,40-44 years,2017,Prevalence,gbd,23756.4488466056
Uganda,Male,45-49 years,2017,Prevalence,gbd,16590.3217318123
Uganda,Male,50-54 years,2017,Prevalence,gbd,9966.0788211591
Uganda,Male,55-59 years,2017,Prevalence,gbd,5691.57273185672
Uganda,Male,60-64 years,2017,Prevalence,gbd,3186.36072077362
Uganda,Male,65-69 years,2017,Prevalence,gbd,1779.31433680596
Uganda,Male,70-74 years,2017,Prevalence,gbd,1019.01031995516
Uganda,Male,75-79 years,2017,Prevalence,gbd,561.39789941662
Uganda,Male,80-84 years,2017,Prevalence,gbd,255.568482344958
Uganda,Male,85-89 years,2017,Prevalence,gbd,81.2212572638686
Uganda,Male,90-94 years,2017,Prevalence,gbd,21.07473887413
Uganda,Male,95+ years,2017,Prevalence,gbd,5.59544924273992
Uganda,Male,<1 year,2018,Prevalence,gbd,0
Uganda,Male,12-23 months,2018,Prevalence,gbd,537.782966298186
Uganda,Male,2-4 years,2018,Prevalence,gbd,6165.82336056795
Uganda,Male,5-9 years,2018,Prevalence,gbd,22894.100045864
Uganda,Male,10-14 years,2018,Prevalence,gbd,28976.1955689814
Uganda,Male,15-19 years,2018,Prevalence,gbd,41563.1167308474
Uganda,Male,20-24 years,2018,Prevalence,gbd,47720.1824132289
Uganda,Male,25-29 years,2018,Prevalence,gbd,45459.6645243032
Uganda,Male,30-34 years,2018,Prevalence,gbd,38889.1048853041
Uganda,Male,35-39 years,2018,Prevalence,gbd,31348.2688612119
Uganda,Male,40-44 years,2018,Prevalence,gbd,24432.737699603
Uganda,Male,45-49 years,2018,Prevalence,gbd,17176.4443119586
Uganda,Male,50-54 years,2018,Prevalence,gbd,10403.1056825238
Uganda,Male,55-59 years,2018,Prevalence,gbd,5996.29544100479
Uganda,Male,60-64 years,2018,Prevalence,gbd,3319.42878385442
Uganda,Male,65-69 years,2018,Prevalence,gbd,1852.83638627564
Uganda,Male,70-74 years,2018,Prevalence,gbd,1036.78932068668
Uganda,Male,75-79 years,2018,Prevalence,gbd,571.954942907398
Uganda,Male,80-84 years,2018,Prevalence,gbd,265.558980870993
Uganda,Male,85-89 years,2018,Prevalence,gbd,86.5813111088511
Uganda,Male,90-94 years,2018,Prevalence,gbd,22.4128375577015
Uganda,Male,95+ years,2018,Prevalence,gbd,5.93624632679826
Uganda,Male,<1 year,2019,Prevalence,gbd,0
Uganda,Male,12-23 months,2019,Prevalence,gbd,540.506481991961
Uganda,Male,2-4 years,2019,Prevalence,gbd,6201.33123239279
Uganda,Male,5-9 years,2019,Prevalence,gbd,22934.9483987596
Uganda,Male,10-14 years,2019,Prevalence,gbd,28658.600139949
Uganda,Male,15-19 years,2019,Prevalence,gbd,41533.4257825472
Uganda,Male,20-24 years,2019,Prevalence,gbd,48749.1478282814
Uganda,Male,25-29 years,2019,Prevalence,gbd,46747.4174644117
Uganda,Male,30-34 years,2019,Prevalence,gbd,40263.3941529299
Uganda,Male,35-39 years,2019,Prevalence,gbd,32348.8264147802
Uganda,Male,40-44 years,2019,Prevalence,gbd,25159.3767173283
Uganda,Male,45-49 years,2019,Prevalence,gbd,17750.2315205408
Uganda,Male,50-54 years,2019,Prevalence,gbd,10856.4834372282
Uganda,Male,55-59 years,2019,Prevalence,gbd,6311.83200405239
Uganda,Male,60-64 years,2019,Prevalence,gbd,3484.28444082787
Uganda,Male,65-69 years,2019,Prevalence,gbd,1907.61880295274
Uganda,Male,70-74 years,2019,Prevalence,gbd,1074.22745370934
Uganda,Male,75-79 years,2019,Prevalence,gbd,580.502028024467
Uganda,Male,80-84 years,2019,Prevalence,gbd,273.816776009697
Uganda,Male,85-89 years,2019,Prevalence,gbd,92.5869848114527
Uganda,Male,90-94 years,2019,Prevalence,gbd,23.8955546668965
Uganda,Male,95+ years,2019,Prevalence,gbd,6.31308979546247
Uganda,Male,<1 year,2000,Deaths,model,0
Uganda,Male,12-23 months,2000,Deaths,model,0.983502225449536
Uganda,Male,2-4 years,2000,Deaths,model,1.46555902234028
Uganda,Male,5-9 years,2000,Deaths,model,3.33294687668037
Uganda,Male,10-14 years,2000,Deaths,model,3.57853865617257
Uganda,Male,15-19 years,2000,Deaths,model,9.19931261097371
Uganda,Male,20-24 years,2000,Deaths,model,10.863065783193
Uganda,Male,25-29 years,2000,Deaths,model,9.06773656456728
Uganda,Male,30-34 years,2000,Deaths,model,9.87399190434314
Uganda,Male,35-39 years,2000,Deaths,model,6.22091286279361
Uganda,Male,40-44 years,2000,Deaths,model,6.73883302432965
Uganda,Male,45-49 years,2000,Deaths,model,4.22647296335262
Uganda,Male,50-54 years,2000,Deaths,model,6.46569892216866
Uganda,Male,55-59 years,2000,Deaths,model,6.83183841841869
Uganda,Male,60-64 years,2000,Deaths,model,8.97295470367255
Uganda,Male,65-69 years,2000,Deaths,model,10.5277111968539
Uganda,Male,70-74 years,2000,Deaths,model,11.9617024511296
Uganda,Male,75-79 years,2000,Deaths,model,11.4549262498011
Uganda,Male,80-84 years,2000,Deaths,model,8.2543303829686
Uganda,Male,85-89 years,2000,Deaths,model,4.60388386013431
Uganda,Male,90-94 years,2000,Deaths,model,1.13470579035698
Uganda,Male,95+ years,2000,Deaths,model,0.0631540708228582
Uganda,Male,<1 year,2001,Deaths,model,0
Uganda,Male,12-23 months,2001,Deaths,model,0
Uganda,Male,2-4 years,2001,Deaths,model,2.35305083523681
Uganda,Male,5-9 years,2001,Deaths,model,4.21695522530923
Uganda,Male,10-14 years,2001,Deaths,model,4.10682085937718
Uganda,Male,15-19 years,2001,Deaths,model,9.36548142192781
Uganda,Male,20-24 years,2001,Deaths,model,10.8089570964219
Uganda,Male,25-29 years,2001,Deaths,model,9.19559976826607
Uganda,Male,30-34 years,2001,Deaths,model,10.4140347503247
Uganda,Male,35-39 years,2001,Deaths,model,6.75685118843681
Uganda,Male,40-44 years,2001,Deaths,model,7.27279669898122
Uganda,Male,45-49 years,2001,Deaths,model,4.57661748131282
Uganda,Male,50-54 years,2001,Deaths,model,6.87850176713389
Uganda,Male,55-59 years,2001,Deaths,model,7.24641187488058
Uganda,Male,60-64 years,2001,Deaths,model,8.94868712224993
Uganda,Male,65-69 years,2001,Deaths,model,10.3317107404201
Uganda,Male,70-74 years,2001,Deaths,model,11.6756155739731
Uganda,Male,75-79 years,2001,Deaths,model,10.877915613371
Uganda,Male,80-84 years,2001,Deaths,model,7.77545869835402
Uganda,Male,85-89 years,2001,Deaths,model,4.37174469678606
Uganda,Male,90-94 years,2001,Deaths,model,1.11851728395624
Uganda,Male,95+ years,2001,Deaths,model,0.111478593748661
Uganda,Male,<1 year,2002,Deaths,model,0
Uganda,Male,12-23 months,2002,Deaths,model,0
Uganda,Male,2-4 years,2002,Deaths,model,2.52866585111346
Uganda,Male,5-9 years,2002,Deaths,model,5.00518173049996
Uganda,Male,10-14 years,2002,Deaths,model,4.60157875987263
Uganda,Male,15-19 years,2002,Deaths,model,9.28753173526725
Uganda,Male,20-24 years,2002,Deaths,model,10.3055607398922
Uganda,Male,25-29 years,2002,Deaths,model,8.97032703417164
Uganda,Male,30-34 years,2002,Deaths,model,10.5958916178123
Uganda,Male,35-39 years,2002,Deaths,model,7.14433463666366
Uganda,Male,40-44 years,2002,Deaths,model,7.70825449821895
Uganda,Male,45-49 years,2002,Deaths,model,4.84293748840378
Uganda,Male,50-54 years,2002,Deaths,model,7.27437726541714
Uganda,Male,55-59 years,2002,Deaths,model,7.75949661374252
Uganda,Male,60-64 years,2002,Deaths,model,8.983587704415
Uganda,Male,65-69 years,2002,Deaths,model,10.1580620087245
Uganda,Male,70-74 years,2002,Deaths,model,11.4892193537419
Uganda,Male,75-79 years,2002,Deaths,model,10.9652476630034
Uganda,Male,80-84 years,2002,Deaths,model,7.62344622245395
Uganda,Male,85-89 years,2002,Deaths,model,4.22725330325241
Uganda,Male,90-94 years,2002,Deaths,model,1.07396740084577
Uganda,Male,95+ years,2002,Deaths,model,0.134902458645786
Uganda,Male,<1 year,2003,Deaths,model,0
Uganda,Male,12-23 months,2003,Deaths,model,0
Uganda,Male,2-4 years,2003,Deaths,model,2.06425316196873
Uganda,Male,5-9 years,2003,Deaths,model,5.65443970994938
Uganda,Male,10-14 years,2003,Deaths,model,5.16868131044718
Uganda,Male,15-19 years,2003,Deaths,model,9.58310025917679
Uganda,Male,20-24 years,2003,Deaths,model,10.0659785278296
Uganda,Male,25-29 years,2003,Deaths,model,8.72799819937652
Uganda,Male,30-34 years,2003,Deaths,model,10.5945537228692
Uganda,Male,35-39 years,2003,Deaths,model,7.38146703919239
Uganda,Male,40-44 years,2003,Deaths,model,8.04446637947146
Uganda,Male,45-49 years,2003,Deaths,model,5.02102337952323
Uganda,Male,50-54 years,2003,Deaths,model,7.48394817277507
Uganda,Male,55-59 years,2003,Deaths,model,8.27151622706451
Uganda,Male,60-64 years,2003,Deaths,model,8.97078713243521
Uganda,Male,65-69 years,2003,Deaths,model,9.85072465582403
Uganda,Male,70-74 years,2003,Deaths,model,11.0912800908063
Uganda,Male,75-79 years,2003,Deaths,model,10.2774607588169
Uganda,Male,80-84 years,2003,Deaths,model,7.09306405151085
Uganda,Male,85-89 years,2003,Deaths,model,3.97748475991768
Uganda,Male,90-94 years,2003,Deaths,model,1.00500725254726
Uganda,Male,95+ years,2003,Deaths,model,0.142603488972765
Uganda,Male,<1 year,2004,Deaths,model,0
Uganda,Male,12-23 months,2004,Deaths,model,0
Uganda,Male,2-4 years,2004,Deaths,model,2.08273840683141
Uganda,Male,5-9 years,2004,Deaths,model,6.54622487381681
Uganda,Male,10-14 years,2004,Deaths,model,6.13735439610857
Uganda,Male,15-19 years,2004,Deaths,model,10.200566894292
Uganda,Male,20-24 years,2004,Deaths,model,10.1777774472709
Uganda,Male,25-29 years,2004,Deaths,model,8.87477736200792
Uganda,Male,30-34 years,2004,Deaths,model,10.8769619471408
Uganda,Male,35-39 years,2004,Deaths,model,7.69553963627398
Uganda,Male,40-44 years,2004,Deaths,model,8.5023694076725
Uganda,Male,45-49 years,2004,Deaths,model,5.24005594562475
Uganda,Male,50-54 years,2004,Deaths,model,7.76877957933629
Uganda,Male,55-59 years,2004,Deaths,model,8.80265611713971
Uganda,Male,60-64 years,2004,Deaths,model,9.12296224721275
Uganda,Male,65-69 years,2004,Deaths,model,9.72913942585723
Uganda,Male,70-74 years,2004,Deaths,model,10.8320406659156
Uganda,Male,75-79 years,2004,Deaths,model,9.99442823874837
Uganda,Male,80-84 years,2004,Deaths,model,6.80045437493563
Uganda,Male,85-89 years,2004,Deaths,model,3.77948666667568
Uganda,Male,90-94 years,2004,Deaths,model,0.932658638246798
Uganda,Male,95+ years,2004,Deaths,model,0.144727924392387
Uganda,Male,<1 year,2005,Deaths,model,0
Uganda,Male,12-23 months,2005,Deaths,model,0
Uganda,Male,2-4 years,2005,Deaths,model,2.0432055577187
Uganda,Male,5-9 years,2005,Deaths,model,6.57749996802016
Uganda,Male,10-14 years,2005,Deaths,model,6.85537347615646
Uganda,Male,15-19 years,2005,Deaths,model,10.7592655052232
Uganda,Male,20-24 years,2005,Deaths,model,10.2311366185077
Uganda,Male,25-29 years,2005,Deaths,model,9.06472813126116
Uganda,Male,30-34 years,2005,Deaths,model,11.2646699240661
Uganda,Male,35-39 years,2005,Deaths,model,8.19038820279217
Uganda,Male,40-44 years,2005,Deaths,model,9.19154321257723
Uganda,Male,45-49 years,2005,Deaths,model,5.55660929998047
Uganda,Male,50-54 years,2005,Deaths,model,7.88898778473476
Uganda,Male,55-59 years,2005,Deaths,model,9.46344351441879
Uganda,Male,60-64 years,2005,Deaths,model,9.35921952799551
Uganda,Male,65-69 years,2005,Deaths,model,9.62112881253277
Uganda,Male,70-74 years,2005,Deaths,model,10.6121339139403
Uganda,Male,75-79 years,2005,Deaths,model,9.76614006566587
Uganda,Male,80-84 years,2005,Deaths,model,6.55412481655292
Uganda,Male,85-89 years,2005,Deaths,model,3.59436320754053
Uganda,Male,90-94 years,2005,Deaths,model,0.859120048730674
Uganda,Male,95+ years,2005,Deaths,model,0.142272616230818
Uganda,Male,<1 year,2006,Deaths,model,0
Uganda,Male,12-23 months,2006,Deaths,model,0
Uganda,Male,2-4 years,2006,Deaths,model,1.93239687431498
Uganda,Male,5-9 years,2006,Deaths,model,6.71284275585078
Uganda,Male,10-14 years,2006,Deaths,model,7.36565707042482
Uganda,Male,15-19 years,2006,Deaths,model,11.2030713424879
Uganda,Male,20-24 years,2006,Deaths,model,10.1607925439937
Uganda,Male,25-29 years,2006,Deaths,model,8.90608486388935
Uganda,Male,30-34 years,2006,Deaths,model,11.4430766321123
Uganda,Male,35-39 years,2006,Deaths,model,8.67306087455428
Uganda,Male,40-44 years,2006,Deaths,model,10.000254701149
Uganda,Male,45-49 years,2006,Deaths,model,5.88035641950966
Uganda,Male,50-54 years,2006,Deaths,model,8.37616582787894
Uganda,Male,55-59 years,2006,Deaths,model,10.3938710376117
Uganda,Male,60-64 years,2006,Deaths,model,10.2535266045488
Uganda,Male,65-69 years,2006,Deaths,model,10.0361712000667
Uganda,Male,70-74 years,2006,Deaths,model,10.9591526272595
Uganda,Male,75-79 years,2006,Deaths,model,10.3731540248233
Uganda,Male,80-84 years,2006,Deaths,model,6.90191739106867
Uganda,Male,85-89 years,2006,Deaths,model,3.77724640355507
Uganda,Male,90-94 years,2006,Deaths,model,0.896896403252397
Uganda,Male,95+ years,2006,Deaths,model,0.157573345243659
Uganda,Male,<1 year,2007,Deaths,model,0
Uganda,Male,12-23 months,2007,Deaths,model,0
Uganda,Male,2-4 years,2007,Deaths,model,1.88303091831557
Uganda,Male,5-9 years,2007,Deaths,model,6.68708685897787
Uganda,Male,10-14 years,2007,Deaths,model,7.84739703060849
Uganda,Male,15-19 years,2007,Deaths,model,11.5777870248079
Uganda,Male,20-24 years,2007,Deaths,model,10.1260172224333
Uganda,Male,25-29 years,2007,Deaths,model,8.80793859010096
Uganda,Male,30-34 years,2007,Deaths,model,11.6963611826131
Uganda,Male,35-39 years,2007,Deaths,model,9.11852009045855
Uganda,Male,40-44 years,2007,Deaths,model,10.8303891949733
Uganda,Male,45-49 years,2007,Deaths,model,6.4164919773019
Uganda,Male,50-54 years,2007,Deaths,model,9.17241884383394
Uganda,Male,55-59 years,2007,Deaths,model,11.6117184014018
Uganda,Male,60-64 years,2007,Deaths,model,11.5132619859224
Uganda,Male,65-69 years,2007,Deaths,model,10.6115621131138
Uganda,Male,70-74 years,2007,Deaths,model,11.3791689521589
Uganda,Male,75-79 years,2007,Deaths,model,10.5615870436302
Uganda,Male,80-84 years,2007,Deaths,model,6.98763147947674
Uganda,Male,85-89 years,2007,Deaths,model,3.8684570958667
Uganda,Male,90-94 years,2007,Deaths,model,0.925916275537899
Uganda,Male,95+ years,2007,Deaths,model,0.163601511337875
Uganda,Male,<1 year,2008,Deaths,model,0
Uganda,Male,12-23 months,2008,Deaths,model,0
Uganda,Male,2-4 years,2008,Deaths,model,1.79796140542037
Uganda,Male,5-9 years,2008,Deaths,model,6.32288508642704
Uganda,Male,10-14 years,2008,Deaths,model,8.12796860735909
Uganda,Male,15-19 years,2008,Deaths,model,11.9615916001317
Uganda,Male,20-24 years,2008,Deaths,model,10.023391059313
Uganda,Male,25-29 years,2008,Deaths,model,8.87692829573761
Uganda,Male,30-34 years,2008,Deaths,model,12.1967739727931
Uganda,Male,35-39 years,2008,Deaths,model,9.74684134423241
Uganda,Male,40-44 years,2008,Deaths,model,11.8210678330402
Uganda,Male,45-49 years,2008,Deaths,model,7.2107896940961
Uganda,Male,50-54 years,2008,Deaths,model,10.1121818422466
Uganda,Male,55-59 years,2008,Deaths,model,12.7252345783998
Uganda,Male,60-64 years,2008,Deaths,model,12.8894280265397
Uganda,Male,65-69 years,2008,Deaths,model,11.04622234237
Uganda,Male,70-74 years,2008,Deaths,model,11.5156188704552
Uganda,Male,75-79 years,2008,Deaths,model,10.9797635806006
Uganda,Male,80-84 years,2008,Deaths,model,7.16540726498647
Uganda,Male,85-89 years,2008,Deaths,model,3.92686945252478
Uganda,Male,90-94 years,2008,Deaths,model,0.935979797296835
Uganda,Male,95+ years,2008,Deaths,model,0.167072490288506
Uganda,Male,<1 year,2009,Deaths,model,0
Uganda,Male,12-23 months,2009,Deaths,model,0
Uganda,Male,2-4 years,2009,Deaths,model,1.71130703385211
Uganda,Male,5-9 years,2009,Deaths,model,5.89146523503227
Uganda,Male,10-14 years,2009,Deaths,model,8.26205664416142
Uganda,Male,15-19 years,2009,Deaths,model,12.6527412519032
Uganda,Male,20-24 years,2009,Deaths,model,10.0734167015817
Uganda,Male,25-29 years,2009,Deaths,model,9.14915718622808
Uganda,Male,30-34 years,2009,Deaths,model,12.8977006982664
Uganda,Male,35-39 years,2009,Deaths,model,10.4403954863821
Uganda,Male,40-44 years,2009,Deaths,model,12.9066767718234
Uganda,Male,45-49 years,2009,Deaths,model,8.01020490481509
Uganda,Male,50-54 years,2009,Deaths,model,10.974661866166
Uganda,Male,55-59 years,2009,Deaths,model,13.7946978450747
Uganda,Male,60-64 years,2009,Deaths,model,14.2931325766562
Uganda,Male,65-69 years,2009,Deaths,model,11.6579839479361
Uganda,Male,70-74 years,2009,Deaths,model,11.7654235601369
Uganda,Male,75-79 years,2009,Deaths,model,11.1622439791246
Uganda,Male,80-84 years,2009,Deaths,model,7.22982880779166
Uganda,Male,85-89 years,2009,Deaths,model,3.94248481425822
Uganda,Male,90-94 years,2009,Deaths,model,0.938607138625267
Uganda,Male,95+ years,2009,Deaths,model,0.171591525773708
Uganda,Male,<1 year,2010,Deaths,model,0
Uganda,Male,12-23 months,2010,Deaths,model,0
Uganda,Male,2-4 years,2010,Deaths,model,1.80980183737469
Uganda,Male,5-9 years,2010,Deaths,model,5.99471900022962
Uganda,Male,10-14 years,2010,Deaths,model,8.8075136788084
Uganda,Male,15-19 years,2010,Deaths,model,13.7530304546861
Uganda,Male,20-24 years,2010,Deaths,model,10.2607479025119
Uganda,Male,25-29 years,2010,Deaths,model,9.38283048129095
Uganda,Male,30-34 years,2010,Deaths,model,13.4193460115326
Uganda,Male,35-39 years,2010,Deaths,model,10.9694193857577
Uganda,Male,40-44 years,2010,Deaths,model,13.823700005056
Uganda,Male,45-49 years,2010,Deaths,model,8.71260470274217
Uganda,Male,50-54 years,2010,Deaths,model,11.6838907687262
Uganda,Male,55-59 years,2010,Deaths,model,14.4456726667233
Uganda,Male,60-64 years,2010,Deaths,model,15.4842259100053
Uganda,Male,65-69 years,2010,Deaths,model,12.2106491605829
Uganda,Male,70-74 years,2010,Deaths,model,11.8572412105967
Uganda,Male,75-79 years,2010,Deaths,model,11.1696613561379
Uganda,Male,80-84 years,2010,Deaths,model,7.19840088874256
Uganda,Male,85-89 years,2010,Deaths,model,3.92394205802225
Uganda,Male,90-94 years,2010,Deaths,model,0.931321911315006
Uganda,Male,95+ years,2010,Deaths,model,0.162919671140225
Uganda,Male,<1 year,2011,Deaths,model,0
Uganda,Male,12-23 months,2011,Deaths,model,0
Uganda,Male,2-4 years,2011,Deaths,model,1.95004602523614
Uganda,Male,5-9 years,2011,Deaths,model,6.24878896144349
Uganda,Male,10-14 years,2011,Deaths,model,9.88495149848436
Uganda,Male,15-19 years,2011,Deaths,model,15.2056573974986
Uganda,Male,20-24 years,2011,Deaths,model,10.8585700530917
Uganda,Male,25-29 years,2011,Deaths,model,9.71236945306111
Uganda,Male,30-34 years,2011,Deaths,model,13.8896110797963
Uganda,Male,35-39 years,2011,Deaths,model,11.5250392219218
Uganda,Male,40-44 years,2011,Deaths,model,14.7808379476825
Uganda,Male,45-49 years,2011,Deaths,model,9.53119613138635
Uganda,Male,50-54 years,2011,Deaths,model,12.5441623852934
Uganda,Male,55-59 years,2011,Deaths,model,15.5926572212969
Uganda,Male,60-64 years,2011,Deaths,model,17.316935225177
Uganda,Male,65-69 years,2011,Deaths,model,13.5808353917062
Uganda,Male,70-74 years,2011,Deaths,model,12.5042891056396
Uganda,Male,75-79 years,2011,Deaths,model,11.7129009810943
Uganda,Male,80-84 years,2011,Deaths,model,7.555010276
Uganda,Male,85-89 years,2011,Deaths,model,4.21888528025011
Uganda,Male,90-94 years,2011,Deaths,model,1.01346351005788
Uganda,Male,95+ years,2011,Deaths,model,0.184772646612372
Uganda,Male,<1 year,2012,Deaths,model,0
Uganda,Male,12-23 months,2012,Deaths,model,0
Uganda,Male,2-4 years,2012,Deaths,model,2.07252629729671
Uganda,Male,5-9 years,2012,Deaths,model,6.29931392263234
Uganda,Male,10-14 years,2012,Deaths,model,10.6398622563126
Uganda,Male,15-19 years,2012,Deaths,model,16.7346302434373
Uganda,Male,20-24 years,2012,Deaths,model,11.5114122155449
Uganda,Male,25-29 years,2012,Deaths,model,9.98388203653773
Uganda,Male,30-34 years,2012,Deaths,model,14.2048897225298
Uganda,Male,35-39 years,2012,Deaths,model,11.923334906063
Uganda,Male,40-44 years,2012,Deaths,model,15.5284437777146
Uganda,Male,45-49 years,2012,Deaths,model,10.2397984639869
Uganda,Male,50-54 years,2012,Deaths,model,13.5189946994006
Uganda,Male,55-59 years,2012,Deaths,model,16.8946261600677
Uganda,Male,60-64 years,2012,Deaths,model,19.3934880100535
Uganda,Male,65-69 years,2012,Deaths,model,15.3789937820537
Uganda,Male,70-74 years,2012,Deaths,model,13.3256580829631
Uganda,Male,75-79 years,2012,Deaths,model,12.2572297970885
Uganda,Male,80-84 years,2012,Deaths,model,7.87573796736983
Uganda,Male,85-89 years,2012,Deaths,model,4.46703811174766
Uganda,Male,90-94 years,2012,Deaths,model,1.0780989185519
Uganda,Male,95+ years,2012,Deaths,model,0.201094903604437
Uganda,Male,<1 year,2013,Deaths,model,0
Uganda,Male,12-23 months,2013,Deaths,model,0
Uganda,Male,2-4 years,2013,Deaths,model,2.34946486408403
Uganda,Male,5-9 years,2013,Deaths,model,6.45757405566279
Uganda,Male,10-14 years,2013,Deaths,model,11.1122731554615
Uganda,Male,15-19 years,2013,Deaths,model,18.4615084614024
Uganda,Male,20-24 years,2013,Deaths,model,12.2417155671803
Uganda,Male,25-29 years,2013,Deaths,model,10.3527414084541
Uganda,Male,30-34 years,2013,Deaths,model,14.6620234462887
Uganda,Male,35-39 years,2013,Deaths,model,12.4537566498976
Uganda,Male,40-44 years,2013,Deaths,model,16.2005818539382
Uganda,Male,45-49 years,2013,Deaths,model,10.9948568567787
Uganda,Male,50-54 years,2013,Deaths,model,14.5358110108716
Uganda,Male,55-59 years,2013,Deaths,model,18.1559435490476
Uganda,Male,60-64 years,2013,Deaths,model,21.1052484406819
Uganda,Male,65-69 years,2013,Deaths,model,17.2430934881768
Uganda,Male,70-74 years,2013,Deaths,model,13.9796676688113
Uganda,Male,75-79 years,2013,Deaths,model,12.5657479675113
Uganda,Male,80-84 years,2013,Deaths,model,8.03799361977475
Uganda,Male,85-89 years,2013,Deaths,model,4.63041251302134
Uganda,Male,90-94 years,2013,Deaths,model,1.12102459237213
Uganda,Male,95+ years,2013,Deaths,model,0.210886975122578
Uganda,Male,<1 year,2014,Deaths,model,0
Uganda,Male,12-23 months,2014,Deaths,model,0
