location,year,sex,age,Nx
Uganda,1993,Female,27,149106.1583321508
Uganda,1993,Female,28,141718.9907051328
Uganda,1993,Female,29,134863.80191859114
Uganda,1993,Female,30,128319.6703658303
Uganda,1993,Female,31,122109.02620379516
Uganda,1993,Female,32,116365.41836190227
Uganda,1993,Female,33,111133.44835782799
Uganda,1993,Female,34,106125.1746283366
Uganda,1993,Female,35,101257.81778889321
Uganda,1993,Female,36,96551.1182349029
Uganda,1993,Female,37,92127.37766934029
Uganda,1993,Female,38,88096.83390935005
Uganda,1993,Female,39,84360.19673755823
Uganda,1993,Female,40,80545.62698934991
Uganda,1993,Female,41,76655.98595302475
Uganda,1993,Female,42,73756.9336838503
Uganda,1993,Female,43,70664.15075680081
Uganda,1993,Female,44,65910.51069482871
Uganda,1993,Female,45,59581.04992963635
Uganda,1993,Female,46,52789.585079807475
Uganda,1993,Female,47,48190.69090140097
Uganda,1993,Female,48,44990.88280496954
Uganda,1993,Female,49,41865.82303431936
Uganda,1993,Female,50,39456.55997146987
Uganda,1993,Female,51,38429.4583930971
Uganda,1993,Female,52,37857.15878394161
Uganda,1993,Female,53,37427.856559454856
Uganda,1993,Female,54,37103.509251713615
Uganda,1993,Female,55,36846.34075249121
Uganda,1993,Female,56,36569.15265774629
Uganda,1993,Female,57,36191.58982521576
Uganda,1993,Female,58,35713.4583045378
Uganda,1993,Female,59,35140.61264314461
Uganda,1993,Female,60,34431.43472739789
Uganda,1993,Female,61,33564.29280209679
Uganda,1993,Female,62,32527.62372550279
Uganda,1993,Female,63,31321.26864766662
Uganda,1993,Female,64,29967.07477867996
Uganda,1993,Female,65,28500.044354826827
Uganda,1993,Female,66,26987.367730927166
Uganda,1993,Female,67,25485.31691285079
Uganda,1993,Female,68,23981.87008402412
Uganda,1993,Female,69,22476.31081686231
Uganda,1993,Female,70,20979.455469305754
Uganda,1993,Female,71,19512.94992932672
Uganda,1993,Female,72,18082.28180054292
Uganda,1993,Female,73,16688.774284335774
Uganda,1993,Female,74,15337.216351128469
Uganda,1993,Female,75,14032.37206883181
Uganda,1993,Female,76,12775.442541401258
Uganda,1993,Female,77,11566.747188562857
Uganda,1993,Female,78,10407.631051934044
Uganda,1993,Female,79,9303.532000154386
Uganda,1993,Female,80,8258.206784270602
Uganda,1993,Female,81,7265.422863554089
Uganda,1993,Female,82,6319.555395400809
Uganda,1993,Female,83,5419.569115493777
Uganda,1993,Female,84,4578.827752564991
Uganda,1993,Female,85,3811.8674175093065
Uganda,1993,Female,86,3130.0598505150965
Uganda,1993,Female,87,2534.7084994507936
Uganda,1993,Female,88,2023.4341393567122
Uganda,1993,Female,89,1589.5116208237796
Uganda,1993,Female,90,1226.3160928674224
Uganda,1993,Female,91,927.9363661814864
Uganda,1993,Female,92,689.0596457911195
Uganda,1993,Female,93,500.80890701780316
Uganda,1993,Female,94,354.2067654576292
Uganda,1993,Female,95,243.8358146440459
Uganda,1993,Female,96,164.18507336514674
Uganda,1993,Female,97,106.85447684886023
Uganda,1993,Female,98,66.64116452796404
Uganda,1993,Female,99,40.72021647905925
Uganda,1993,Female,100,31.597701919492177
Uganda,1993,Male,0,457871.59697169776
Uganda,1993,Male,1,419730.5279589754
Uganda,1993,Male,2,392868.5420330379
Uganda,1993,Male,3,373509.799038847
Uganda,1993,Male,4,355707.9776947401
Uganda,1993,Male,5,340023.57048302074
Uganda,1993,Male,6,325001.59465148166
Uganda,1993,Male,7,308885.50377572124
Uganda,1993,Male,8,292597.4873297609
Uganda,1993,Male,9,277865.5190629825
Uganda,1993,Male,10,266179.5884794949
Uganda,1993,Male,11,256036.2435910043
Uganda,1993,Male,12,246101.4413354107
Uganda,1993,Male,13,238027.7039425885
Uganda,1993,Male,14,231136.89919307976
Uganda,1993,Male,15,224313.0608704833
Uganda,1993,Male,16,217971.3355944411
Uganda,1993,Male,17,212368.5313754121
Uganda,1993,Male,18,206187.01846684533
Uganda,1993,Male,19,199928.16836705356
Uganda,1993,Male,20,194369.64850556312
Uganda,1993,Male,21,189008.60162523357
Uganda,1993,Male,22,182926.07549051498
Uganda,1993,Male,23,175558.81898222314
Uganda,1993,Male,24,167868.74684049477
Uganda,1993,Male,25,160568.4350138426
Uganda,1993,Male,26,152428.79271060773
Uganda,1993,Male,27,143913.51602526044
Uganda,1993,Male,28,135871.13913398472
Uganda,1993,Male,29,128366.1313972368
Uganda,1993,Male,30,121284.44265980035
Uganda,1993,Male,31,114617.66476216706
Uganda,1993,Male,32,108517.50720376521
Uganda,1993,Male,33,103054.51215533257
Uganda,1993,Male,34,97914.07230765259
Uganda,1993,Male,35,92993.32100209303
Uganda,1993,Male,36,88295.30888700444
Uganda,1993,Male,37,83918.19261672469
Uganda,1993,Male,38,79947.56313761123
Uganda,1993,Male,39,76270.59947682734
Uganda,1993,Male,40,72525.96612691662
Uganda,1993,Male,41,68669.38849131473
Uganda,1993,Male,42,65711.58889379422
Uganda,1993,Male,43,63331.717456812024
Uganda,1993,Male,44,60608.81599729484
Uganda,1993,Male,45,55923.169303541064
Uganda,1993,Male,46,49023.558421372785
Uganda,1993,Male,47,44240.11442980141
Uganda,1993,Male,48,41080.58582038454
Uganda,1993,Male,49,37966.56692791763
Uganda,1993,Male,50,35340.603562281656
Uganda,1993,Male,51,33779.252228454854
Uganda,1993,Male,52,32590.332548224924
Uganda,1993,Male,53,31575.124215728752
Uganda,1993,Male,54,30738.43852847026
Uganda,1993,Male,55,30036.8426424266
Uganda,1993,Male,56,29423.530269549134
Uganda,1993,Male,57,28860.402440299113
Uganda,1993,Male,58,28334.92269506405
Uganda,1993,Male,59,27826.9765404522
Uganda,1993,Male,60,27269.325507186757
Uganda,1993,Male,61,26615.765141365107
Uganda,1993,Male,62,25837.734771441043
Uganda,1993,Male,63,24941.57230663231
Uganda,1993,Male,64,23939.813281248837
Uganda,1993,Male,65,22848.92721333875
Uganda,1993,Male,66,21703.815044008377
Uganda,1993,Male,67,20536.873817577147
Uganda,1993,Male,68,19353.054937449408
Uganda,1993,Male,69,18154.20353164079
Uganda,1993,Male,70,16948.889076221298
Uganda,1993,Male,71,15762.321879382649
Uganda,1993,Male,72,14600.430896346941
Uganda,1993,Male,73,13463.29362310963
Uganda,1993,Male,74,12352.586050492899
Uganda,1993,Male,75,11269.771815670421
Uganda,1993,Male,76,10214.973449618676
Uganda,1993,Male,77,9192.128718853246
Uganda,1993,Male,78,8206.445138257259
Uganda,1993,Male,79,7263.782003289651
Uganda,1993,Male,80,6368.688147049062
Uganda,1993,Male,81,5520.060966117782
Uganda,1993,Male,82,4716.293223576627
Uganda,1993,Male,83,3959.825590032077
Uganda,1993,Male,84,3266.2020860494617
Uganda,1993,Male,85,2646.2944216542646
Uganda,1993,Male,86,2106.7862575897752
Uganda,1993,Male,87,1646.0870820353507
Uganda,1993,Male,88,1260.3322924576464
Uganda,1993,Male,89,944.5307791893168
Uganda,1993,Male,90,692.2686176027822
Uganda,1993,Male,91,496.26791016541887
Uganda,1993,Male,92,347.39326678581284
Uganda,1993,Male,93,237.47416800610708
Uganda,1993,Male,94,158.79540022078385
Uganda,1993,Male,95,103.93844654220605
Uganda,1993,Male,96,66.11260258107673
Uganda,1993,Male,97,40.8725034885646
Uganda,1993,Male,98,24.849567794704598
Uganda,1993,Male,99,15.340530487067332
Uganda,1993,Male,100,11.780247323366229
Uganda,1994,Female,0,469839.2242350854
Uganda,1994,Female,1,433098.47922035324
Uganda,1994,Female,2,407869.6538545617
Uganda,1994,Female,3,387443.9876020964
Uganda,1994,Female,4,371475.1851198163
Uganda,1994,Female,5,356471.3415485734
Uganda,1994,Female,6,341664.7365497374
Uganda,1994,Female,7,326999.28929266025
Uganda,1994,Female,8,311520.8509524675
Uganda,1994,Female,9,295076.2741817012
Uganda,1994,Female,10,280716.5858167691
Uganda,1994,Female,11,268926.7322899414
Uganda,1994,Female,12,258926.38405836007
Uganda,1994,Female,13,249132.14511342754
Uganda,1994,Female,14,240258.99741009533
Uganda,1994,Female,15,233157.32431946154
Uganda,1994,Female,16,226553.36065855957
Uganda,1994,Female,17,219526.10424301072
Uganda,1994,Female,18,213738.48895269592
Uganda,1994,Female,19,207932.1908679805
Uganda,1994,Female,20,201071.04933226178
Uganda,1994,Female,21,195645.0416640316
Uganda,1994,Female,22,190647.28087436254
Uganda,1994,Female,23,184411.20131029675
Uganda,1994,Female,24,177301.81471735978
Uganda,1994,Female,25,170065.2924772752
Uganda,1994,Female,26,162863.8553008664
Uganda,1994,Female,27,155424.94191670086
Uganda,1994,Female,28,147598.7696064463
Uganda,1994,Female,29,140034.71713300326
Uganda,1994,Female,30,133274.232568782
Uganda,1994,Female,31,126819.44743510026
Uganda,1994,Female,32,120631.04296088233
Uganda,1994,Female,33,114877.53790108084
Uganda,1994,Female,34,109686.5558317782
Uganda,1994,Female,35,104778.09210467024
Uganda,1994,Female,36,99879.89376357131
Uganda,1994,Female,37,95174.61267908424
Uganda,1994,Female,38,90868.86165006478
Uganda,1994,Female,39,86847.58607487299
Uganda,1994,Female,40,83055.540926551
Uganda,1994,Female,41,79396.53082088314
Uganda,1994,Female,42,75658.7211249763
Uganda,1994,Female,43,72342.88126931842
Uganda,1994,Female,44,69587.8506630586
Uganda,1994,Female,45,65293.80049607103
Uganda,1994,Female,46,58254.272202332126
Uganda,1994,Female,47,52024.89705627692
Uganda,1994,Female,48,47414.10621035787
Uganda,1994,Female,49,44077.55975180282
Uganda,1994,Female,50,41260.07092784376
Uganda,1994,Female,51,38661.40515773077
Uganda,1994,Female,52,37562.730012138745
Uganda,1994,Female,53,37205.86343718587
Uganda,1994,Female,54,36608.87263915327
Uganda,1994,Female,55,36245.55847207119
Uganda,1994,Female,56,36030.11682886982
Uganda,1994,Female,57,35698.69412229096
Uganda,1994,Female,58,35260.34644222927
Uganda,1994,Female,59,34760.03174246833
Uganda,1994,Female,60,34133.88051275134
Uganda,1994,Female,61,33367.596717649925
Uganda,1994,Female,62,32457.756612708155
Uganda,1994,Female,63,31373.941460585105
Uganda,1994,Female,64,30121.789551166778
Uganda,1994,Female,65,28727.712539717984
Uganda,1994,Female,66,27255.55604920736
Uganda,1994,Female,67,25768.409202415343
Uganda,1994,Female,68,24285.371372162273
Uganda,1994,Female,69,22801.307813139676
Uganda,1994,Female,70,21314.907440076717
Uganda,1994,Female,71,19849.436425504682
Uganda,1994,Female,72,18416.16835004177
Uganda,1994,Female,73,17020.97511525379
Uganda,1994,Female,74,15667.467939951463
Uganda,1994,Female,75,14360.314374550197
Uganda,1994,Female,76,13107.452877320935
Uganda,1994,Female,77,11905.583003555179
Uganda,1994,Female,78,10750.587681991417
Uganda,1994,Female,79,9647.943740429091
Uganda,1994,Female,80,8601.22868946508
Uganda,1994,Female,81,7599.158192006487
Uganda,1994,Female,82,6635.467399718218
Uganda,1994,Female,83,5711.325925380196
Uganda,1994,Female,84,4845.423708116038
Uganda,1994,Female,85,4049.9548784191966
Uganda,1994,Female,86,3333.6993680988876
Uganda,1994,Female,87,2703.3812637911783
Uganda,1994,Female,88,2162.161064665893
Uganda,1994,Female,89,1702.1204746941787
Uganda,1994,Female,90,1316.770409646875
Uganda,1994,Female,91,1000.3646421725989
Uganda,1994,Female,92,745.4755389960086
Uganda,1994,Female,93,543.6026323766489
Uganda,1994,Female,94,386.4609903771654
Uganda,1994,Female,95,267.3238061223266
Uganda,1994,Female,96,179.92124271993646
Uganda,1994,Female,97,117.9588248542813
Uganda,1994,Female,98,74.0319427531151
Uganda,1994,Female,99,45.00447835722438
Uganda,1994,Female,100,45.99185363355555
Uganda,1994,Male,0,474502.9493757934
Uganda,1994,Male,1,434291.8083221531
Uganda,1994,Male,2,407312.39830754255
Uganda,1994,Male,3,385679.64950403717
Uganda,1994,Male,4,368653.9220581249
Uganda,1994,Male,5,352878.44010914065
Uganda,1994,Male,6,337672.21547023515
Uganda,1994,Male,7,322968.32341376133
Uganda,1994,Male,8,307604.01659490215
Uganda,1994,Male,9,291230.9731507841
Uganda,1994,Male,10,276922.9467905524
Uganda,1994,Male,11,265116.27646787727
Uganda,1994,Male,12,255057.3504411865
Uganda,1994,Male,13,245477.0938354835
Uganda,1994,Male,14,236922.10507678887
Uganda,1994,Male,15,230006.47745873287
Uganda,1994,Male,16,223540.10872205283
Uganda,1994,Male,17,216686.79189905673
Uganda,1994,Male,18,210948.72923702453
Uganda,1994,Male,19,205107.59714622216
Uganda,1994,Male,20,198199.99981436736
Uganda,1994,Male,21,192663.5576716491
Uganda,1994,Male,22,187495.52689334133
Uganda,1994,Male,23,181053.76252234183
Uganda,1994,Male,24,173715.17460861226
Uganda,1994,Male,25,166211.8703490432
Uganda,1994,Male,26,158627.5747573266
Uganda,1994,Male,27,150695.9831869183
Uganda,1994,Male,28,142298.66140055138
Uganda,1994,Male,29,134109.11985346742
Uganda,1994,Male,30,126711.15552689087
Uganda,1994,Male,31,119702.94046116424
Uganda,1994,Male,32,113055.64164026237
Uganda,1994,Male,33,106939.09441611776
Uganda,1994,Male,34,101523.67889395446
Uganda,1994,Male,35,96479.53338821226
Uganda,1994,Male,36,91487.160633943
Uganda,1994,Male,37,86802.25755969487
Uganda,1994,Male,38,82612.6108308176
